tt0079467	La liceale, il diavolo e l'acqua santa	4.8	215
tt0079470	Monty Python’s Life of Brian	8.0	398567
tt0079472	Magnificent Butcher	7.3	2419
tt0079473	Linus und das alte Backsteinhaus	4.9	41
tt0079477	A Little Romance	7.4	5907
tt0079480	Llámenme Mike	7.3	103
tt0079481	The Omega Connection	6.7	110
tt0079482	Long Weekend	6.6	5354
tt0079483	Hell's Wind Staff	6.7	168
tt0079484	Dragon Fist	6.1	2389
tt0079486	Lost and Found	4.9	360
tt0079488	Love and Bullets	5.6	2010
tt0079489	Love at First Bite	6.1	5901
tt0079492	Lovespell	5.2	221
tt0079493	Lucie	5.2	31
tt0079494	Lucky Star	4.9	25
tt0079495	La Luna	6.4	4924
tt0079497	La Légion saute sur Kolwezi	5.6	334
tt0079504	The Magician of Lublin	5.8	162
tt0079509	Fantasy Mission Force	4.5	1828
tt0079510	The Main Event	5.5	2971
tt0079512	Malabimba – The Malicious Whore	5.6	885
tt0079513	Il malato immaginario	6.1	227
tt0079515	...And Give Us Our Daily Sex	4.2	277
tt0079516	Il mammasantissima	6.4	53
tt0079517	Mamá cumple cien años	7.1	1258
tt0079520	A Man, a Woman, and a Bank	5.7	497
tt0079522	Manhattan	7.9	140459
tt0079523	Mani di velluto	6.4	1139
tt0079526	Manzil	7.0	323
tt0079532	Marie-Anne	6.3	26
tt0079534	Martin und der Zauberer	6.9	121
tt0079537	María de mi corazón	7.7	136
tt0079540	Meatballs	6.2	22238
tt0079542	Meetings with Remarkable Men	7.2	1113
tt0079543	Melancoly Baby	5.9	48
tt0079544	Memorias de Leticia Valle	6.3	38
tt0079548	Messidor	7.2	441
tt0079550	Meteor	5.0	7353
tt0079552	Middle Age Spread	5.8	35
tt0079553	Angst, nachts auszugehen	6.3	105
tt0079554	La miel	5.8	91
tt0079555	The Judge's Friend	5.9	77
tt0079557	Milo Milo	5.4	76
tt0079558	Min älskade	5.4	25
tt0079563	Mirror, Mirror	6.6	33
tt0079564	Mis días con Verónica	6.9	10
tt0079570	Mo hozue wa tsukanai	6.8	111
tt0079572	Mojado Power	6.2	67
tt0079573	Monster	2.7	780
tt0079574	Moonraker	6.2	101558
tt0079576	More American Graffiti	5.3	4609
tt0079578	Le Mors aux dents	6.1	72
tt0079579	Moscow Does Not Believe in Tears	8.1	13062
tt0079580	Mountain Family Robinson	6.4	568
tt0079581	A Scream from Silence	6.9	177
tt0079583	Mr. Mike's Mondo Video	4.8	543
tt0079584	Mr. Natwarlal	6.5	1402
tt0079586	Girl with the Golden Panties	5.4	208
tt0079588	The Muppet Movie	7.6	36398
tt0079589	Muqabala	6.4	32
tt0079590	Muqaddar Ka Sikandar	7.4	2864
tt0079592	Murder by Decree	6.8	5840
tt0079593	Murder by Natural Causes	7.6	761
tt0079596	My Brilliant Career	7.1	4422
tt0079601	La Mémoire courte	5.7	135
tt0079604	Na pytlácké stezce	6.2	121
tt0079606	National Class Category Up to 785 ccm	8.4	3766
tt0079609	Dance of the Drunk Mantis	6.9	758
tt0079611	Napoli... la camorra sfida, la città risponde	5.9	79
tt0079613	Natural Enemies	6.9	260
tt0079614	Nauker	6.3	178
tt0079615	Uncle Marin, the Billionaire	8.4	3646
tt0079619	A Few Days from the Life of I.I. Oblomov	7.6	2322
tt0079620	Neues vom Räuber Hotzenplotz	6.2	36
tt0079622	New Generation	5.9	16
tt0079624	Die Nichten der Frau Oberst	4.9	312
tt0079625	The Nest	7.0	567
tt0079626	Out of the Darkness	3.6	268
tt0079630	A Nightingale Sang in Berkeley Square	5.7	446
tt0079631	Nightwing	5.1	1514
tt0079632	Licensed to Love and Kill	4.3	131
tt0079633	No Maps on My Taps	7.4	157
tt0079635	Nocturna: Granddaughter of Dracula	4.5	283
tt0079638	Norma Rae	7.3	11711
tt0079640	North Dallas Forty	6.9	5463
tt0079641	Nosferatu the Vampyre	7.4	36512
tt0079642	Erotic Nights of the Living Dead	4.1	1373
tt0079643	1922	6.4	323
tt0079644	November 1828	7.7	37
tt0079645	Journalist	7.4	157
tt0079648	Nutcracker Fantasy	6.9	236
tt0079650	OK míster Pancho	7.0	79
tt0079651	Obok	6.2	12
tt0079652	The Odd Angry Shot	6.6	1241
tt0079655	Ogro	7.1	960
tt0079659	Occupation in 26 Pictures	7.4	931
tt0079660	Old Boyfriends	5.8	501
tt0079661	Olsenbanden og Dynamitt-Harry mot nye høyder	6.4	762
tt0079662	Olsen-banden overgiver sig aldrig	6.8	1647
tt0079665	On the Yard	5.9	200
tt0079668	The Onion Field	6.8	5348
tt0079672	Opening Night	7.9	10853
tt0079674	In for Treatment	8.2	102
tt0079676	Orphan Train	7.1	246
tt0079679	Autumn Marathon	7.8	3293
tt0079680	Particularly Important Task	6.7	31
tt0079682	Osvajanje slobode	5.8	33
tt0079683	Othello	7.7	50
tt0079684	Tora-san, the Matchmaker	6.4	80
tt0079685	Tora-san's Dream of Spring	6.9	82
tt0079686	Foster Daddy, Tora!	6.7	71
tt0079687	The Outsider	6.8	286
tt0079688	Over the Edge	7.3	7205
tt0079689	Paco l'infaillible	5.4	44
tt0079691	Mr. Slotter's Jubilee	5.6	89
tt0079692	Pakleni otok	6.1	50
tt0079693	Palm Beach	5.8	52
tt0079694	Panelstory aneb Jak se rodí sídliste (Prefab Story) (Story from a Housing Estate)	7.0	379
tt0079696	The Maids of Wilko	7.4	1313
tt0079700	The Passage	6.0	1950
tt0079701	Graduate First	6.9	902
tt0079702	La patata bollente	6.4	632
tt0079703	The Patriotic Woman	6.7	196
tt0079708	Փրփուր (ֆիլմ)	6.4	48
tt0079709	Penitentiary	5.6	1115
tt0079710	A Perfect Couple	6.0	943
tt0079714	Phantasm	6.6	37363
tt0079717	Il piccolo Archimede	7.1	39
tt0079719	The Pilot	6.5	237
tt0079721	Placówka	6.3	8
tt0079723	Players	4.2	295
tt0079727	The Plumber	6.5	2298
tt0079730	Поэма о крыльях	7.6	30
tt0079732	Poitín	7.1	138
tt0079734	La poliziotta della squadra del buon costume	4.6	250
tt0079735	The Rebel	5.9	118
tt0079737	Il porno shop della settima strada	5.1	277
tt0079738	Porridge	7.2	3131
tt0079740	A Portrait of the Artist as a Young Man	6.1	221
tt0079742	Why Not?	6.5	198
tt0079743	The Return	6.7	135
tt0079744	Getting to Know the Big Wide World	7.2	266
tt0079745	Il prato	6.7	382
tt0079746	Der Preis fürs Überleben	6.3	19
tt0079747	Priko sinjeg mora	6.8	35
tt0079748	Court Martial	7.2	36
tt0079749	Alibaba Aur 40 Chor	6.2	571
tt0079750	The Suicide Club, or the Adventures of a Titled Person	7.8	500
tt0079753	The Prisoner of Zenda	5.1	1270
tt0079754	The Prize Fighter	5.6	358
tt0079756	The Promise	6.4	773
tt0079757	Promises in the Dark	6.5	317
tt0079758	Prophecy	5.5	5429
tt0079759	Orchestra Rehearsal	7.1	4756
tt0079761	Le Pull-over rouge	7.0	161
tt0079764	Five Evenings	7.6	1300
tt0079765	Qua la mano	6.0	305
tt0079766	Quadrophenia	7.2	19231
tt0079770	Quintet	5.0	3360
tt0079776	Ratataplan	7.0	412
tt0079777	Ravagers	4.6	458
tt0079781	Real Life	7.0	3347
tt0079787	Moments	6.3	74
tt0079788	Zombie Holocaust	5.2	5499
tt0079792	Rend mig i traditionerne	5.9	209
tt0079794	Repmånad	6.5	3788
tt0079797	Return to the Beloved	5.7	113
tt0079799	A Married Woman	7.0	67
tt0079803	Return of the Tiger	5.8	192
tt0079805	Eine total verrückte Kompanie	5.6	79
tt0079806	Rich Kids	6.5	630
tt0079807	Richard Pryor: Live in Concert	8.0	5337
tt0079808	The Riddle of the Sands	6.3	1270
tt0079813	Rock 'n' Roll High School	6.6	10295
tt0079814	Rockshow	8.0	495
tt0079815	Rockers	7.5	2021
tt0079816	Rocky Carambola	4.6	39
tt0079817	Rocky II	7.3	209462
tt0079822	Roller Boogie	4.6	1921
tt0079824	Romie-0 and Julie-8	7.2	63
tt0079826	The Rose	6.9	8754
tt0079831	The Runner Stumbles	6.1	316
tt0079832	Running	5.9	785
tt0079834	Rust Never Sleeps	8.1	943
tt0079835	Do not part with your beloved	7.1	207
tt0079837	Saturday, Sunday and Friday	5.3	352
tt0079838	Sabina	5.4	120
tt0079839	Fun Is Beautiful	7.2	2655
tt0079843	Saint Jack	7.0	2507
tt0079845	A Leap in the Dark	7.0	428
tt0079851	El oreja rajada	6.1	20
tt0079854	Every Man for Himself	6.6	3513
tt0079855	Savage Weekend	4.5	1616
tt0079856	Hunted City	5.8	129
tt0079858	Scavenger Hunt	5.8	2761
tt0079864	Train Station Pickups	5.4	196
tt0079866	Sisters, or the Balance of Happiness	7.2	265
tt0079867	Just a Gigolo	5.4	1009
tt0079870	Lo scugnizzo	5.3	32
tt0079871	Scum	7.6	11850
tt0079872	Scusi lei è normale?	4.9	97
tt0079873	Six Swedish Girls in a Boarding School	5.0	376
tt0079875	The Seduction of Joe Tynan	6.1	1738
tt0079878	Sekret Enigmy	6.4	64
tt0079880	Skin Deep	5.1	251
tt0079882	Seven	5.9	787
tt0079887	Big Boss of Shanghai	6.8	71
tt0079889	Sankarabharanam	8.8	2207
tt0079891	Shaolin Temple	6.8	4438
tt0079892	Abbot of Shaolin	6.5	285
tt0079894	H. G. Wells' The Shape of Things to Come	3.2	1034
tt0079896	The Brave Archer 3	6.3	201
tt0079899	The Brave Archer and His Mate	5.4	177
tt0079901	Life Gamble	6.7	193
tt0079903	My Kung Fu Twelve Kicks	5.9	84
tt0079907	Siberiade	8.0	2138
tt0079912	Skatetown, U.S.A.	4.8	612
tt0079914	Skradziona kolekcja	6.0	39
tt0079915	Skullduggery	2.6	383
tt0079917	Snapshot	5.2	567
tt0079920	The Bronte Sisters	6.5	1116
tt0079924	Solo Sunny	6.9	738
tt0079926	The Nightingale	6.9	46
tt0079927	Soltera y madre en la vida	4.5	72
tt0079931	Something Short of Paradise	4.5	233
tt0079933	Son-Rise: A Miracle of Love	7.3	207
tt0079934	Sunday Children	5.2	15
tt0079937	Spaced Out	4.4	510
tt0079938	Sparsh	8.0	850
tt0079940	Spirit of the Wind	7.1	125
tt0079943	Squadra antigangsters	5.4	304
tt0079944	Stalker	8.1	133952
tt0079945	Star Trek: The Motion Picture	6.4	90592
tt0079946	Starcrash	3.9	7304
tt0079947	Old-fashioned Tango	7.7	11
tt0079948	Starting Over	6.4	2858
tt0079953	Sto koni do stu brzegów	5.1	19
tt0079958	Le strelle nel fosso	7.2	96
tt0079961	Der Sturz	7.1	12
tt0079963	Suhaag	6.6	1156
tt0079966	Sunburn	5.0	714
tt0079967	She's 19 and Ready	4.1	117
tt0079968	Sunnyside	5.1	64
tt0079971	Supersonic Man	3.1	988
tt0079975	Sweet Savage	4.8	142
tt0079979	Hospital of the Transfiguration	7.3	389
tt0079980	Série noire	7.4	3168
tt0079981	El Super	7.3	139
tt0079983	Ein Tag mit dem Wind	7.2	17
tt0079984	El tahúr	6.6	48
tt0079985	The Secret of Nikola Tesla	7.2	1406
tt0079997	Ballad of Tara	7.5	705
tt0079999	The Theme	7.3	496
tt0080001	Temporale Rosy	5.5	184
tt0080002	Ten Tigers from Kwangtung	6.4	489
tt0080004	Tenda dos Milagres	6.3	136
tt0080008	Tesoro mio	6.2	86
tt0080009	Tess	7.3	16842
tt0080010	Pilota Pirksa tests	6.4	908
tt0080012	That Sinking Feeling	6.7	1141
tt0080013	That Summer	6.5	132
tt0080014	There Goes the Bride	3.4	143
tt0080016	Thirst	5.8	1460
tt0080024	Tim	6.4	3491
tt0080025	Time After Time	7.1	18820
tt0080030	Amo non amo	5.2	71
tt0080031	Tom Horn	6.8	5466
tt0080032	Too Far to Go	7.2	88
tt0080038	The Medic	5.3	579
tt0080039	A Touch of the Sun	2.8	367
tt0080040	Tourist Trap	6.1	11049
tt0080041	Tous vedettes	6.3	90
tt0080044	La Fac en délire	3.4	47
tt0080051	Twice a Woman	5.6	412
tt0080054	La Tía Alejandra	7.0	385
tt0080055	Splitting up	5.8	34
tt0080057	Zombi 2	6.8	28248
tt0080058	The Humanoid	3.8	1002
tt0080060	Undercover with the KKK	6.0	62
tt0080066	Up from the Depths	3.3	892
tt0080069	Usijanje	6.9	64
tt0080070	On the Move	6.7	29
tt0080073	I Ask to Accuse Klava K. of My Death	7.2	403
tt0080075	Madness	5.4	557
tt0080081	Van Nuys Blvd.	5.1	533
tt0080083	Babylon XX	7.6	275
tt0080084	Vedo nudo	6.2	463
tt0080085	Ein nacktes Mädchen weiß zuviel	4.7	55
tt0080089	Verden er fuld af børn	5.9	19
tt0080090	Las verdes praderas	6.5	298
tt0080091	With Faith and Truth	6.9	34
tt0080093	De Verwording van Herman Dürer	6.7	21
tt0080094	Lovers and Liars	4.9	514
tt0080095	I viaggiatori della sera	6.7	148
tt0080096	Victoria	5.6	102
tt0080097	The Villain	5.3	7211
tt0080100	The Visitor	5.1	3885
tt0080101	Life Is Beautiful	6.5	168
tt0080102	The Widow of Montiel	6.1	90
tt0080103	Voices	6.7	320
tt0080105	All Things Pass	7.3	149
tt0080109	A Woman Like Eve	6.2	438
tt0080110	Woman Between Wolf and Dog	6.3	278
tt0080111	Երկրորդ գարունը	6.3	14
tt0080114	Walk Proud	5.4	323
tt0080116	Wanda Nevada	5.5	1382
tt0080117	The Wanderers	7.3	11429
tt0080120	The Warriors	7.5	103013
tt0080121	Warum die UFOs unseren Salat klauen	5.1	47
tt0080122	Nous maigrirons ensemble	4.8	33
tt0080124	Wehe, wenn Schwarzenbeck kommt	7.2	41
tt0080125	West Indies	6.8	73
tt0080130	When a Stranger Calls	6.4	12539
tt0080135	The Willi Busch Report	6.4	51
tt0080139	Winter Kills	6.1	2843
tt0080140	Wise Blood	6.9	5949
tt0080149	Woyzeck	7.0	9843
tt0080150	Wsród nocnej ciszy	7.3	223
tt0080151	The Savage Five	6.5	303
tt0080152	Crazy Couple	3.2	169
tt0080156	The Incredible Kung Fu Master	6.4	219
tt0080157	Yanks	6.4	3518
tt0080158	Yesterday's Hero	5.0	248
tt0080159	The Resurrection of the Golden Wolf	6.6	250
tt0080164	Your Ticket Is No Longer Valid	5.0	120
tt0080166	Knockabout	7.2	1393
tt0080171	Жил-был настройщик	6.1	27
tt0080172	Heroes of the East	7.6	2330
tt0080174	That's the Way the Cookie Crumbles	7.3	103
tt0080175	Zlatí úhoři	7.4	205
tt0080176	Zmory	6.7	271
tt0080179	Drunken Master	7.4	40495
tt0080180	Zulu Dawn	6.6	7026
tt0080181	Zum Gasthof der spritzigen Mädchen	5.0	77
tt0080182	Zwei Däninnen in Lederhosen	4.8	70
tt0080184	Us Two	6.3	465
tt0080186	Les Égouts du paradis	6.1	305
tt0080215	The Flame Trees of Thika	7.9	421
tt0080264	Rafferty	6.9	127
tt0080310	Breaker Morant	7.8	13614
tt0080311	Maybe This Time	6.7	45
tt0080314	1958	5.6	91
tt0080316	The Battle of Port Arthur	6.6	303
tt0080319	9 to 5	6.9	34166
tt0080321	AC/DC: Let There Be Rock	8.3	1198
tt0080322	Aakrosh	7.9	1046
tt0080328	Ach du lieber Harry	5.6	370
tt0080331	Act of Love	5.4	160
tt0080332	Ադամն ամուսնանում է Եվայի հետ	6.4	76
tt0080339	Airplane!	7.7	238834
tt0080341	Akaler Shandhaney	7.5	327
tt0080342	Provincial Actors	6.8	327
tt0080343	Albert Pinto Ko Gussa Kyoon Aata Hai	7.1	468
tt0080346	Alien Dead	2.7	1166
tt0080354	Alligator	6.1	13228
tt0080355	Allons z'enfants	7.1	239
tt0080360	Altered States	6.9	35708
tt0080361	L'Autre Femme (film, 1980)	7.1	18
tt0080362	The Other Hell	4.7	976
tt0080363	Madame Olga's Pupils	4.4	104
tt0080365	American Gigolo	6.3	26129
tt0080373	Light Years Away	7.3	522
tt0080376	Barsaat Ki Ek Raat	6.2	347
tt0080377	Any Which Way You Can	6.1	19680
tt0080379	Cannibal Apocalypse	5.5	3836
tt0080380	The Apple	4.3	2357
tt0080381	Aria for an Athlete	6.9	142
tt0080384	Arrivano i bersaglieri	6.9	75
tt0080386	Asa Branca: Um Sonho Brasileiro	6.2	72
tt0080387	Asphalt Night	7.1	60
tt0080388	Atlantic City	7.3	16984
tt0080391	Attack of the Killer Tomatoes	4.6	13853
tt0080393	Attila flagello di Dio	6.4	1630
tt0080399	Las aventuras de Enrique y Ana	4.4	136
tt0080401	L'avvertimento	6.4	188
tt0080402	The Awakening	4.8	2479
tt0080403	Aziza	6.7	40
tt0080408	Bad Timing	6.9	9064
tt0080409	Baddegama	7.7	114
tt0080410	White Hair Devil Lady	6.5	29
tt0080412	The Baltimore Bullet	5.9	535
tt0080415	The Lady Banker	6.2	769
tt0080418	Die Kinder von den blauen Bergen	5.1	66
tt0080419	Children's Island	6.5	877
tt0080421	Battle Beyond the Stars	5.5	9265
tt0080425	Bello di mamma	5.2	28
tt0080426	Herbstglocken	6.9	57
tt0080430	Berlin Chamissoplatz	6.9	143
tt0080431	Beyond Evil	4.1	880
tt0080432	Beyond Reasonable Doubt	6.5	186
tt0080435	Bhavni Bhavai	7.1	137
tt0080436	The Big Brawl	5.7	5437
tt0080437	The Big Red One	7.1	20029
tt0080438	Satan's Baby Doll	4.0	705
tt0080439	Il Bisbetico Domato	7.6	8395
tt0080440	The Black Cat	5.8	3891
tt0080442	The Black Marble	6.2	702
tt0080445	Blomstrende tider	4.3	32
tt0080446	Blood Money	6.2	27
tt0080449	Blood and Bullets	5.3	98
tt0080453	The Blue Lagoon	5.8	70682
tt0080455	The Blues Brothers	7.9	199445
tt0080464	The Boogeyman	4.6	4405
tt0080465	Borderline	6.0	2107
tt0080466	Le Borgne	7.4	8
tt0080469	Breaking Glass	6.8	1389
tt0080471	Broken Promise	7.7	98
tt0080472	Bronco Billy	6.1	11992
tt0080473	Brothers and Sisters	5.9	34
tt0080474	Brubaker	7.1	18224
tt0080477	Gestohlene Herzen	6.7	49
tt0080478	Buitres sobre la ciudad	5.7	57
tt0080479	The Bullet Train	6.8	1341
tt0080480	Burebista	7.3	367
tt0080481	Burning Rubber	4.7	39
tt0080482	Bye Bye Brasil	7.4	1797
tt0080483	Սեփական ստվերից ավելի արագ	6.2	18
tt0080484	Bárbara	6.8	38
tt0080485	Caboblanco	5.4	1185
tt0080486	Devil Hunter	3.5	1430
tt0080488	Café Express	7.1	615
tt0080489	La Cage aux Folles II	5.8	2080
tt0080490	More Desires Within Young Girls	4.4	124
tt0080491	Caligula	5.3	36046
tt0080492	Can't Stop the Music	4.2	4179
tt0080494	Capcana mercenarilor	7.7	416
tt0080497	Cardiac Arrest	4.1	239
tt0080500	Carny	6.3	2208
tt0080501	Car Crash	3.9	138
tt0080503	The House on the Edge of the Park	5.7	5388
tt0080504	Il casinista	6.0	70
tt0080506	Cataclysm	3.9	665
tt0080508	Cecilia	5.9	142
tt0080509	Celles qu'on n'a pas eues	5.7	143
tt0080511	Certaines nouvelles	6.7	29
tt0080513	The Chain Reaction	5.4	1033
tt0080514	Chakra	7.1	168
tt0080515	A Change of Seasons	5.2	1053
tt0080516	The Changeling	7.2	35279
tt0080518	Charlotte	6.7	117
tt0080519	Cheaper to Keep Her	5.1	166
tt0080520	Cheech and Chong's Next Movie	6.0	14228
tt0080523	Hot dogs	4.9	58
tt0080527	The Children	5.4	2313
tt0080531	Christmas Mountain	6.6	116
tt0080533	Naughty, Naughty	7.6	20
tt0080534	A Summer Rain	7.1	204
tt0080536	Circle of Two	5.7	646
tt0080538	Cirkus Casablanca	5.8	199
tt0080539	City of Women	6.9	7466
tt0080540	City in Fear	6.4	212
tt0080541	Clara et les Chics Types	5.7	467
tt0080543	Le journal érotique d'une Thailandaise	3.8	123
tt0080545	Cloud Dancer	5.2	218
tt0080546	The Club	6.9	1068
tt0080547	The Moth	6.9	176
tt0080548	Coach of the Year	5.2	177
tt0080549	Coal Miner's Daughter	7.5	18951
tt0080550	Coast to Coast	5.2	443
tt0080552	Cocktail Molotov	6.0	142
tt0080554	Colegas	6.4	571
tt0080555	La compagna di viaggio	4.0	151
tt0080556	The Competition	6.6	2452
tt0080559	Conquest of the Earth	5.0	587
tt0080560	La conquista del paraíso	6.5	49
tt0080561	The Constant Factor	7.2	966
tt0080563	Conversa Acabada	6.3	102
tt0080565	The Umbrella Coup	6.6	2746
tt0080566	The Courage of Kavik the Wolf Dog	4.6	152
tt0080569	Cruising	6.5	23884
tt0080571	Crveniot konj	7.4	77
tt0080576	Cserepek	6.2	22
tt0080577	Csontváry	7.0	224
tt0080580	Cuba Crossing	3.9	209
tt0080582	The Curse of King Tut's Tomb	4.9	326
tt0080585	Los cántabros	5.8	36
tt0080591	Ladies Invite Gentlemen	6.6	168
tt0080594	The Day After Trinity	7.9	532
tt0080596	The Day Time Ended	3.5	1761
tt0080598	La supplente va in città	4.3	53
tt0080599	Dead Man's Float	5.7	41
tt0080603	Death Ship	4.8	4977
tt0080604	Dedicatoria	5.9	57
tt0080605	Defiance	6.1	1177
tt0080606	Delitto a Porta Romana	6.1	356
tt0080607	Delusion	4.3	261
tt0080610	The Last Metro	7.4	14353
tt0080611	Last Summer	7.5	53
tt0080612	Desperado City	6.6	40
tt0080616	Germany, Pale Mother	7.2	783
tt0080619	Two Lions in the Sun	6.2	34
tt0080623	Half a Loaf of Kung Fu	5.6	1934
tt0080626	Diary of the Dead	6.6	95
tt0080627	Die Laughing	4.7	303
tt0080630	Dirty Tricks	4.6	144
tt0080631	Dirty Picture	5.4	17
tt0080633	La Discoteca del amor	4.9	73
tt0080634	Divine Madness	7.0	909
tt0080635	El divorcio que viene	5.0	44
tt0080636	We're Going to Eat You	6.5	937
tt0080638	Do Aur Do Paanch	6.9	1035
tt0080640	Do It with the Pamango	5.8	25
tt0080641	The Dogs of War	6.3	8672
tt0080645	Don't Answer the Phone!	4.8	1973
tt0080646	Don't Go in the House	5.6	4655
tt0080649	Доротеј	7.1	172
tt0080650	Dos pillos y pico	3.1	19
tt0080651	Dos y dos cinco	5.1	37
tt0080652	Došlo doba da se ljubav proba	7.3	1312
tt0080653	Dostana	6.4	1012
tt0080654	La dottoressa ci sta col colonnello	4.8	298
tt0080656	Deadly Companion	4.0	163
tt0080657	Sweet Inquest on Violence	4.9	10
tt0080658	Dr. Heckyl and Mr. Hype	4.0	662
tt0080661	Dressed to Kill	7.1	42113
tt0080662	You Are Not Alone	7.1	4033
tt0080666	Դուլսինեա Տոբոսացի (ֆիլմ)	6.3	61
tt0080669	Unleashed Perversions of Emanuelle	3.7	64
tt0080671	The Earthling	6.9	1662
tt0080678	The Elephant Man	8.2	240651
tt0080684	Star Wars: Episode V – The Empire Strikes Back	8.7	1279939
tt0080687	Des einen Tod ...	4.2	10
tt0080688	The Enigmatic Case	6.0	98
tt0080691	The Inventor	7.5	109
tt0080700	Voltati Eugenio	7.3	102
tt0080703	L'Exilé	7.4	18
tt0080705	Exit... nur keine Panik	6.0	109
tt0080707	The Exterminator	5.7	5830
tt0080709	Fabian	5.8	137
tt0080710	La Rage de tuer	4.3	91
tt0080711	Fade to Black	6.1	4403
tt0080714	Falling in Love Again	5.0	399
tt0080715	The Falls	7.2	1550
tt0080716	Fame	6.6	22963
tt0080717	My Young Auntie	6.8	768
tt0080718	Fantastica	5.1	125
tt0080719	Fantozzi contro tutti	7.1	3075
tt0080724	Fatso	6.2	2221
tt0080725	Fatty Finn	6.7	277
tt0080726	Legend of the Fox	6.8	131
tt0080728	The Aviator's Wife	7.5	4629
tt0080729	Il ficcanaso	6.3	78
tt0080731	The Fiendish Plot of Dr. Fu Manchu	4.9	2267
tt0080732	The Fifth Floor	5.0	416
tt0080738	The First Deadly Sin	5.9	2058
tt0080739	First Family	4.3	690
tt0080740	Fish Hawk	6.8	109
tt0080741	Fist of Fear, Touch of Death	2.3	1263
tt0080742	Fist of Fury III	5.2	142
tt0080743	Flag of Iron	6.9	449
tt0080745	Flash Gordon	6.5	56939
tt0080746	Honeymoon	5.8	40
tt0080747	Flygnivå 450	4.3	36
tt0080748	The Buddhist Fist	6.5	386
tt0080749	The Fog	6.8	74357
tt0080750	Foolin' Around	6.0	501
tt0080752	Forbidden Zone	6.6	5049
tt0080753	Forja de amigos	7.1	48
tt0080754	The Formula	5.6	2693
tt0080756	Foxes	6.1	4641
tt0080761	Friday the 13th	6.4	139531
tt0080762	From Mao to Mozart: Isaac Stern in China	7.5	475
tt0080764	Macabre	5.8	2806
tt0080768	Virus	6.2	2710
tt0080771	Galaxina	3.6	3104
tt0080772	Galaxy Express 999	7.4	2100
tt0080777	Gauguin the Savage	6.8	99
tt0080786	Gevatter Tod	7.4	43
tt0080789	Gideon's Trumpet	7.1	1095
tt0080790	Gilda Live	6.9	735
tt0080793	Girls	5.2	121
tt0080798	Gloria	7.1	10174
tt0080801	The Gods Must Be Crazy	7.3	56462
tt0080802	The Godsend	5.2	1139
tt0080806	Golem	6.7	669
tt0080809	Gorp	3.5	698
tt0080813	The Great Rock 'n' Roll Swindle	6.3	2286
tt0080816	Grete Minde	7.6	20
tt0080821	The Sinful Life of Franciszek Buła	6.3	75
tt0080823	The Green Bird	7.4	57
tt0080824	鼓手 (1983年電影)	7.3	54
tt0080826	Krieg Der Kinder	4.6	126
tt0080827	Encounters of the Spooky Kind	7.0	2348
tt0080828	Encounters of the Spooky Kind II	6.6	400
tt0080833	Guyana: Crime of the Century	5.4	530
tt0080834	5 and 5	6.4	29
tt0080836	Hangar 18	5.3	2712
tt0080838	Febbre a 40!	2.4	48
tt0080839	The Happy Hooker Goes Hollywood	3.8	1110
tt0080840	Hard Knocks	6.0	46
tt0080841	Hardhat and Legs	6.4	91
tt0080842	Harlequin	6.1	1506
tt0080843	A Distant Cry from Spring	7.6	606
tt0080846	Hawk the Slayer	5.3	3635
tt0080847	There Is a Ghost in My Bed	4.6	105
tt0080849	Haywire	6.7	136
tt0080850	He Knows You're Alone	5.0	3816
tt0080851	Head On	4.0	141
tt0080852	Headin' for Broadway	7.1	104
tt0080853	The Hearse	4.8	2132
tt0080854	Heart Beat	5.7	699
tt0080855	Heaven's Gate	6.7	15306
tt0080856	Hirak Rajar Deshe	8.9	2782
tt0080857	Heiße Kartoffeln	5.4	22
tt0080858	Hellegat	6.3	116
tt0080863	Hero at Large	5.9	1632
tt0080865	Herr Puntila and His Servant Matti	6.4	50
tt0080867	Hey Babe!	7.1	102
tt0080868	Hide in Plain Sight	6.3	822
tt0080872	Highpoint	4.6	255
tt0080873	Spoiled Children	5.1	50
tt0080881	The Hollywood Knights	6.2	4721
tt0080882	El hombre de moda	5.7	45
tt0080886	The Handyman	7.0	105
tt0080888	Honeysuckle Rose	6.3	1632
tt0080889	Hopscotch	7.1	8195
tt0080890	Гордубал	5.2	19
tt0080891	The Hostage Tower	5.1	247
tt0080892	Hotel Paradise	4.4	299
tt0080894	The Hounds of Notre Dame	7.8	35
tt0080895	How to Beat the High Co$t of Living	6.0	1778
tt0080897	All in the Family	5.2	154
tt0080898	The Magnificent Kick	6.8	30
tt0080899	Plein sud	5.7	196
tt0080901	Hum Paanch	6.4	226
tt0080902	Human Experiments	4.3	706
tt0080903	The Human Factor	6.1	1407
tt0080904	Humanoids from the Deep	5.7	9378
tt0080905	Clan of the White Lotus	7.1	1769
tt0080907	The Hunter	6.2	6361
tt0080908	Hussy	5.0	531
tt0080910	The Age of the Earth	6.6	583
tt0080912	An Ideal Husband	7.0	109
tt0080913	The Idolmaker	6.9	1348
tt0080915	Image of the Beast	4.6	348
tt0080916	The Immoral One	5.0	105
tt0080917	In God We Tru$t	5.4	1115
tt0080919	In Search of Historic Jesus	3.9	128
tt0080922	The Nurse in the Military Madhouse	4.6	282
tt0080923	Inferno	6.5	21577
tt0080924	El Infierno tan temido	6.8	54
tt0080926	Insaaf Ka Tarazu	6.5	262
tt0080927	Insatiable	6.4	629
